"Date","Open","High","Low","Close","Volume","Adj Close"
"07/02/2010","103.11","103.42","101.62","102.20","233385200","94.11"
"07/06/2010","103.64","104.37","101.88","102.87","256935300","94.73"
"07/07/2010","103.13","106.24","103.02","106.11","253769400","97.71"
"07/08/2010","107.00","107.28","105.91","107.16","210842100","98.68"
"07/09/2010","107.13","107.97","106.93","107.96","144999900","99.42"
"07/12/2010","107.60","108.24","107.15","108.03","131283600","99.48"
"07/13/2010","109.15","110.09","108.93","109.66","213025900","100.98"
"07/14/2010","109.31","110.08","108.86","109.65","184426800","100.97"
"07/15/2010","109.61","110.06","108.17","109.68","232337900","101.00"
"07/16/2010","109.09","109.21","106.45","106.66","282693400","98.22"
"07/19/2010","107.05","107.63","106.22","107.29","186709000","98.80"
"07/20/2010","105.87","108.56","105.82","108.48","258162400","99.89"
"07/21/2010","109.04","109.07","106.63","107.07","264527000","98.60"
"07/22/2010","108.34","109.94","108.33","109.46","274781300","100.80"
"07/23/2010","109.24","110.57","108.93","110.41","222020800","101.67"
"07/26/2010","110.60","111.67","110.29","111.56","184445700","102.73"
"07/27/2010","112.17","112.29","111.11","111.55","204855600","102.72"
"07/28/2010","111.32","111.66","110.46","110.83","163056200","102.06"
"07/29/2010","111.52","111.82","109.41","110.29","220149100","101.56"
"07/30/2010","109.17","110.86","108.98","110.27","220070600","101.54"
"08/02/2010","111.99","112.94","111.54","112.76","188263200","103.84"
"08/03/2010","112.48","112.77","111.85","112.22","146657300","103.34"
"08/04/2010","112.53","113.11","112.16","112.97","158171700","104.03"
"08/05/2010","112.25","112.91","112.08","112.85","140473800","103.92"
"08/06/2010","111.74","112.57","110.92","112.39","239728300","103.49"
"08/09/2010","112.92","113.18","112.32","112.99","120800400","104.05"
"08/10/2010","112.03","112.98","111.37","112.38","242916300","103.49"
"08/11/2010","110.65","110.69","109.12","109.30","273406900","100.65"
"08/12/2010","107.65","109.02","107.60","108.63","239542600","100.03"
"08/13/2010","108.29","108.96","108.18","108.31","158698500","99.74"
"08/16/2010","107.57","108.61","107.18","108.26","147895300","99.69"
"08/17/2010","109.19","110.39","108.88","109.59","172270300","100.92"
"08/18/2010","109.54","110.38","108.91","109.79","182922100","101.10"
"08/19/2010","109.22","109.49","107.43","107.88","265847600","99.34"
"08/20/2010","107.56","107.94","106.75","107.53","209714200","99.02"
"08/23/2010","108.04","108.57","107.07","107.12","163490300","98.64"
"08/24/2010","105.95","106.39","104.97","105.53","280677800","97.18"
"08/25/2010","104.95","106.34","104.29","105.94","272234800","97.56"
"08/26/2010","106.44","106.58","104.88","105.23","224439500","96.90"
"08/27/2010","105.89","106.97","104.31","106.86","272649000","98.40"
"08/30/2010","106.58","106.91","105.30","105.31","167238600","96.97"
"08/31/2010","104.92","105.98","104.49","105.31","273933100","96.97"
"09/01/2010","106.73","108.61","106.66","108.46","256828100","99.88"
"09/02/2010","108.72","109.49","108.49","109.47","156112200","100.81"
"09/03/2010","110.54","110.99","109.95","110.89","212197300","102.11"
"09/07/2010","110.37","110.51","109.55","109.64","141973700","100.96"
"09/08/2010","109.86","110.85","109.81","110.41","149924400","101.67"
"09/09/2010","111.65","111.68","110.62","110.92","147017900","102.14"
"09/10/2010","111.12","111.61","110.87","111.48","127819000","102.66"
"09/13/2010","112.58","112.95","112.13","112.72","178503500","103.80"
"09/14/2010","112.50","113.29","112.08","112.65","209823600","103.73"
"09/15/2010","112.32","113.21","111.98","113.08","168608400","104.13"
"09/16/2010","112.73","113.12","112.35","113.05","199962900","104.10"
"09/17/2010","113.04","113.15","112.18","112.49","195836900","104.14"
"09/20/2010","112.88","114.46","112.52","114.21","214555200","105.73"
"09/21/2010","114.30","114.84","113.51","113.98","268389100","105.52"
"09/22/2010","113.80","114.44","113.10","113.42","191322400","105.00"
"09/23/2010","112.49","113.67","112.18","112.50","202354300","104.15"
"09/24/2010","113.75","114.90","113.65","114.82","209671800","106.30"
"09/27/2010","114.86","114.99","114.16","114.27","128761800","105.79"
"09/28/2010","114.42","115.04","113.18","114.67","209207500","106.16"
"09/29/2010","114.38","114.91","114.02","114.47","179665800","105.97"
"09/30/2010","115.05","115.79","113.59","114.13","287106700","105.66"
"10/01/2010","114.99","115.12","113.93","114.61","174638700","106.10"
"10/04/2010","114.37","114.85","113.18","113.75","166153200","105.31"
"10/05/2010","114.80","116.32","114.67","116.04","229634100","107.43"
"10/06/2010","116.02","116.33","115.56","116.03","148626600","107.42"
"10/07/2010","116.50","116.53","115.19","115.89","164860000","107.29"
"10/08/2010","116.05","116.86","115.61","116.54","177760100","107.89"
"10/11/2010","116.72","116.97","116.25","116.65","103098300","107.99"
"10/12/2010","116.27","117.35","115.65","117.01","182210000","108.33"
"10/13/2010","117.66","118.55","117.38","117.92","194347200","109.17"
"10/14/2010","117.81","118.01","116.72","117.46","217764300","108.74"
"10/15/2010","118.28","118.35","116.76","117.70","243705000","108.96"
"10/18/2010","117.74","118.67","117.31","118.28","141204800","109.50"
"10/19/2010","117.19","117.85","116.02","116.73","280604700","108.07"
"10/20/2010","116.94","118.44","116.87","117.87","200051800","109.12"
"10/21/2010","118.40","119.09","117.21","118.13","221585500","109.36"
"10/22/2010","118.31","118.53","118.00","118.35","108212400","109.57"
"10/25/2010","119.14","119.76","118.61","118.70","151145700","109.89"
"10/26/2010","118.10","118.84","117.87","118.72","158982900","109.91"
"10/27/2010","117.89","118.51","117.26","118.38","190024000","109.59"
"10/28/2010","119.06","119.11","117.83","118.40","168576000","109.61"
"10/29/2010","118.28","118.72","118.07","118.49","144305500","109.70"
"11/01/2010","119.07","119.75","117.85","118.53","174074800","109.73"
"11/02/2010","119.42","119.75","119.10","119.47","158345900","110.60"
"11/03/2010","119.68","120.02","118.45","119.95","226702800","111.05"
"11/04/2010","121.28","122.32","119.97","122.26","215039400","113.19"
"11/05/2010","122.34","122.92","122.18","122.72","180654100","113.61"
"11/08/2010","122.34","122.69","121.94","122.49","156107100","113.40"
"11/09/2010","122.82","122.95","121.12","121.61","186621600","112.58"
"11/10/2010","121.58","122.16","120.66","122.10","221387400","113.04"
"11/11/2010","121.05","121.82","120.68","121.64","158017600","112.61"
"11/12/2010","120.82","121.35","119.65","120.20","239068800","111.28"
"11/15/2010","120.58","121.05","119.98","120.03","163940800","111.12"
"11/16/2010","119.29","119.49","117.59","118.16","299566200","109.39"
"11/17/2010","118.21","118.71","117.86","118.22","172308900","109.45"
"11/18/2010","119.36","120.39","119.35","119.96","197723700","111.06"
"11/19/2010","119.90","120.34","119.25","120.29","156852900","111.36"
"11/22/2010","119.69","120.24","118.77","120.19","181361000","111.27"
"11/23/2010","118.77","119.02","117.99","118.45","222309000","109.66"
"11/24/2010","119.20","120.23","119.18","120.20","140046100","111.28"
"11/26/2010","119.16","119.81","118.80","118.80","76007800","109.98"
"11/29/2010","118.50","119.48","117.74","119.16","223642300","110.32"
"11/30/2010","117.98","119.17","117.81","118.49","233930700","109.70"
"12/01/2010","120.20","121.24","120.19","121.01","221037200","112.03"
"12/02/2010","121.20","122.65","121.13","122.56","191213600","113.46"
"12/03/2010","122.14","123.03","122.11","122.89","151288900","113.77"
"12/06/2010","122.63","123.04","122.50","122.76","103050500","113.65"
"12/07/2010","123.94","124.01","122.76","122.83","206581000","113.71"
"12/08/2010","122.98","123.38","122.41","123.28","138019200","114.13"
"12/09/2010","123.97","124.02","123.15","123.76","123705100","114.57"
"12/10/2010","124.14","124.60","123.73","124.48","117571700","115.24"
"12/13/2010","125.05","125.20","124.52","124.56","133812700","115.32"
"12/14/2010","124.75","125.23","124.29","124.67","147249600","115.42"
"12/15/2010","124.44","124.93","123.89","124.10","160823100","114.89"
"12/16/2010","124.18","124.91","123.75","124.82","185035200","115.56"
"12/17/2010","124.08","124.46","123.82","124.30","141075300","115.68"
"12/20/2010","124.64","124.90","123.98","124.60","119085500","115.96"
"12/21/2010","124.99","125.47","124.87","125.39","94965500","116.69"
"12/22/2010","125.48","125.82","125.41","125.78","78878100","117.06"
"12/23/2010","125.64","125.78","125.29","125.60","70053700","116.89"
"12/27/2010","125.13","125.77","125.04","125.65","58126000","116.94"
"12/28/2010","125.90","125.95","125.50","125.83","55309100","117.10"
"12/29/2010","125.98","126.20","125.90","125.92","58033100","117.19"
"12/30/2010","125.80","126.13","125.53","125.72","76616900","117.00"
"12/31/2010","125.53","125.87","125.33","125.75","91218900","117.03"
"01/03/2011","126.71","127.60","125.70","127.05","138725200","118.24"
"01/04/2011","127.33","127.37","126.19","126.98","137409700","118.17"
"01/05/2011","126.58","127.72","126.46","127.64","133975300","118.79"
"01/06/2011","127.69","127.83","127.01","127.39","122519000","118.56"
"01/07/2011","127.56","127.77","126.15","127.14","156034600","118.32"
"01/10/2011","126.58","127.16","126.20","126.98","122401700","118.17"
"01/11/2011","127.44","127.74","126.95","127.43","110287000","118.59"
"01/12/2011","128.21","128.72","127.46","128.58","107929200","119.66"
"01/13/2011","128.63","128.69","128.05","128.37","129048400","119.47"
"01/14/2011","128.19","129.33","128.10","129.30","117677900","120.33"
"01/18/2011","129.18","129.64","129.03","129.52","114401300","120.54"
"01/19/2011","129.41","129.54","127.91","128.25","151958400","119.36"
"01/20/2011","127.96","128.40","127.13","128.08","175745700","119.20"
"01/21/2011","128.88","129.17","128.23","128.37","151462900","119.47"
"01/24/2011","128.29","129.25","128.26","129.10","113715500","120.15"
"01/25/2011","128.76","129.28","128.11","129.17","167552200","120.21"
"01/26/2011","129.49","130.05","129.23","129.67","141281500","120.68"
"01/27/2011","129.70","130.21","129.47","129.99","123302700","120.98"
"01/28/2011","130.14","130.35","127.51","127.72","295637300","118.86"
"01/31/2011","128.07","128.78","127.75","128.68","149249200","119.76"
"02/01/2011","129.46","130.97","129.38","130.74","167194300","121.67"
"02/02/2011","130.40","130.84","130.33","130.49","118323600","121.44"
"02/03/2011","130.26","130.98","129.57","130.78","145886700","121.71"
"02/04/2011","130.83","131.20","130.23","131.15","134634800","122.05"
"02/07/2011","131.44","132.40","131.43","131.97","112439100","122.82"
"02/08/2011","132.09","132.64","131.73","132.57","99072800","123.38"
"02/09/2011","132.21","132.63","131.61","132.27","146436700","123.10"
"02/10/2011","131.60","132.47","131.30","132.32","162708500","123.14"
"02/11/2011","131.80","133.28","131.77","133.11","137710300","123.88"
"02/14/2011","133.03","133.54","132.88","133.43","101690700","124.18"
"02/15/2011","133.02","133.22","132.32","133.01","119575400","123.79"
"02/16/2011","133.46","134.01","133.19","133.85","130183500","124.57"
"02/17/2011","133.46","134.43","133.34","134.25","109810500","124.94"
"02/18/2011","134.37","134.69","134.06","134.53","130002400","125.20"
"02/22/2011","133.12","134.56","131.47","131.83","233116400","122.69"
"02/23/2011","131.75","132.07","130.21","131.02","227584000","121.93"
"02/24/2011","130.88","131.44","129.70","130.93","260431400","121.85"
"02/25/2011","131.48","132.41","131.40","132.33","141686900","123.15"
"02/28/2011","132.82","133.32","132.38","133.15","141585500","123.92"
"03/01/2011","133.57","133.69","130.89","130.93","258565500","121.85"
"03/02/2011","130.75","131.82","130.35","131.21","200277400","122.11"
"03/03/2011","132.40","133.62","132.39","133.47","176480100","124.21"
"03/04/2011","133.37","133.63","131.60","132.47","277202300","123.28"
"03/07/2011","132.86","133.16","130.74","131.43","216790400","122.32"
"03/08/2011","131.64","133.00","131.07","132.58","174615000","123.39"
"03/09/2011","132.32","132.80","131.60","132.39","153806000","123.21"
"03/10/2011","131.00","131.18","129.81","129.94","301291800","120.93"
"03/11/2011","129.52","131.31","129.49","130.84","225621800","121.77"
"03/14/2011","129.99","130.48","129.06","130.05","234974100","121.03"
"03/15/2011","126.59","129.33","126.50","128.56","359585400","119.64"
"03/16/2011","128.15","128.57","125.28","126.18","468670300","117.43"
"03/17/2011","128.00","128.39","127.10","127.85","254303700","118.98"
"03/18/2011","128.84","128.88","127.51","127.76","230435400","119.42"
"03/21/2011","129.35","130.01","129.20","129.74","153992600","121.27"
"03/22/2011","129.72","129.89","129.17","129.29","129538600","120.85"
"03/23/2011","128.93","130.00","128.32","129.66","148603100","121.19"
"03/24/2011","130.40","131.09","129.67","130.90","159129800","122.35"
"03/25/2011","131.24","131.87","130.89","131.30","155642800","122.73"
"03/28/2011","131.58","131.92","130.94","130.98","109762400","122.43"
"03/29/2011","130.87","131.90","130.44","131.86","129798800","123.25"
"03/30/2011","132.55","133.16","132.36","132.77","135835000","124.10"
"03/31/2011","132.60","132.96","132.45","132.59","132537100","123.93"
"04/01/2011","133.41","133.77","132.83","133.15","153850100","124.45"
"04/04/2011","133.43","133.67","132.88","133.26","100768900","124.56"
"04/05/2011","133.00","133.83","132.94","133.24","120791500","124.54"
"04/06/2011","133.88","134.00","133.12","133.66","120411600","124.93"
"04/07/2011","133.42","133.98","132.66","133.32","170731500","124.61"
"04/08/2011","133.91","133.99","132.31","132.86","147945400","124.18"
"04/11/2011","133.00","133.45","132.14","132.46","121385400","123.81"
"04/12/2011","131.72","131.98","130.99","131.47","161187400","122.88"
"04/13/2011","132.08","132.18","130.96","131.46","162059000","122.87"
"04/14/2011","130.70","131.76","130.27","131.56","161220400","122.97"
"04/15/2011","131.80","132.37","131.41","132.04","170006700","123.42"
"04/18/2011","130.59","132.03","129.51","130.56","210759300","122.03"
"04/19/2011","130.76","131.35","130.44","131.31","124258800","122.73"
"04/20/2011","132.88","133.39","132.79","133.10","156133800","124.41"
"04/21/2011","133.79","133.84","133.10","133.78","135935400","125.04"
"04/25/2011","133.68","133.86","133.20","133.64","65757100","124.91"
"04/26/2011","134.05","135.06","133.91","134.79","146600000","125.99"
"04/27/2011","135.05","135.87","134.50","135.67","143031000","126.81"
"04/28/2011","135.43","136.29","135.41","136.11","124791100","127.22"
"04/29/2011","136.16","136.57","135.98","136.43","115094100","127.52"
"05/02/2011","137.07","137.18","135.95","136.22","126278700","127.32"
"05/03/2011","135.96","136.19","135.04","135.73","138375000","126.87"
"05/04/2011","135.67","135.73","134.23","134.83","182678500","126.02"
"05/05/2011","134.08","134.95","133.02","133.61","226900000","124.88"
"05/06/2011","134.94","135.63","133.68","134.20","222787200","125.44"
"05/09/2011","134.19","135.11","133.98","134.72","114104500","125.92"
"05/10/2011","135.17","136.11","135.00","135.87","114806900","127.00"
"05/11/2011","135.67","135.69","133.82","134.44","193564200","125.66"
"05/12/2011","134.08","135.36","133.39","135.08","171550700","126.26"
"05/13/2011","135.15","135.34","133.56","134.04","157444900","125.29"
"05/16/2011","133.56","134.61","132.97","133.19","141675400","124.49"
"05/17/2011","132.69","133.35","132.12","133.17","192686200","124.47"
"05/18/2011","133.24","134.50","132.95","134.36","135217900","125.59"
"05/19/2011","134.80","135.03","133.94","134.68","119489500","125.88"
"05/20/2011","134.33","134.68","133.36","133.61","182594900","124.88"
"05/23/2011","131.98","132.72","131.59","132.06","168700000","123.44"
"05/24/2011","132.44","132.73","131.70","131.95","147199600","123.33"
"05/25/2011","131.42","132.94","131.38","132.39","151050100","123.74"
"05/26/2011","132.03","133.24","131.78","133.00","164850000","124.31"
"05/27/2011","133.37","133.87","132.96","133.51","120921900","124.79"
"05/31/2011","134.77","134.92","133.84","134.90","164731200","126.09"
"06/01/2011","134.51","134.92","131.76","131.87","233094300","123.26"
"06/02/2011","131.96","132.24","130.96","131.73","200466800","123.13"
"06/03/2011","130.15","131.42","130.08","130.42","234690200","121.90"
"06/06/2011","130.09","130.36","128.87","129.04","179951200","120.61"
"06/07/2011","129.70","130.07","128.85","128.96","161660500","120.54"
"06/08/2011","128.76","129.19","128.18","128.42","198696400","120.03"
"06/09/2011","128.77","129.93","128.46","129.40","160964400","120.95"
"06/10/2011","128.85","128.93","127.26","127.60","238629400","119.27"
"06/13/2011","127.89","128.24","127.05","127.70","207599800","119.36"
"06/14/2011","128.87","129.77","128.82","129.32","160570400","120.87"
"06/15/2011","128.24","129.30","126.68","127.02","300958000","118.72"
"06/16/2011","127.06","127.97","126.32","127.30","308032800","118.99"
"06/17/2011","127.93","127.94","126.62","127.05","233284900","119.34"
"06/20/2011","126.62","127.97","126.58","127.70","159479000","119.95"
"06/21/2011","128.36","129.70","127.75","129.45","193157300","121.60"
"06/22/2011","129.05","129.81","128.59","128.67","176703000","120.86"
"06/23/2011","127.16","128.64","126.19","128.30","334286500","120.52"
"06/24/2011","128.27","128.37","126.62","126.81","226129300","119.12"
"06/27/2011","126.89","128.43","126.64","127.94","168904700","120.18"
"06/28/2011","128.45","129.63","128.27","129.61","165556300","121.75"
"06/29/2011","130.20","130.93","129.63","130.72","244295500","122.79"
"06/30/2011","131.14","132.18","130.71","131.97","223322700","123.96"
"07/01/2011","132.09","134.10","131.78","133.92","202385700","125.79"
"07/05/2011","133.78","134.08","133.39","133.81","165936000","125.69"
"07/06/2011","133.49","134.14","133.11","133.97","143331600","125.84"
"07/07/2011","135.16","135.70","134.88","135.36","170464200","127.15"
"07/08/2011","133.83","135.36","133.39","134.40","194100500","126.25"
"07/11/2011","132.75","133.18","131.66","131.97","195918600","123.96"
"07/12/2011","131.69","132.78","131.36","131.40","214675700","123.43"
"07/13/2011","132.09","133.22","131.52","131.84","204062600","123.84"
"07/14/2011","132.17","132.78","130.68","130.93","226111800","122.99"
"07/15/2011","131.66","131.87","130.77","131.69","220012800","123.70"
"07/18/2011","131.08","131.28","129.63","130.61","196872100","122.69"
"07/19/2011","131.34","132.89","131.31","132.73","166554900","124.68"
"07/20/2011","133.07","133.15","132.42","132.65","137145400","124.60"
"07/21/2011","133.40","134.82","132.67","134.49","245246300","126.33"
"07/22/2011","134.52","134.72","133.76","134.58","126019400","126.41"
"07/25/2011","133.30","134.49","133.16","133.83","136653800","125.71"
"07/26/2011","133.74","133.96","133.03","133.33","131278200","125.24"
"07/27/2011","132.59","132.63","130.43","130.60","249020100","122.68"
"07/28/2011","130.60","131.77","130.01","130.22","207939900","122.32"
"07/29/2011","128.91","130.55","127.97","129.33","307038400","121.48"
"08/01/2011","130.84","130.96","127.53","128.78","325790900","120.97"
"08/02/2011","127.81","128.50","125.49","125.49","346653800","117.88"
"08/03/2011","125.66","126.31","123.53","126.17","370830800","118.51"
"08/04/2011","124.42","124.62","120.06","120.26","520721800","112.96"
"08/05/2011","121.76","122.07","116.86","120.08","655619200","112.79"
"08/08/2011","116.91","120.12","112.02","112.26","702263900","105.45"
"08/09/2011","114.07","117.64","110.27","117.48","717828700","110.35"
